AGE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,GENDER_male,RACE_minority,VEHICLE_TYPE_sports car,OUTCOME,RISK_SCORE,RISK_CATEGORY
2,2,2,0,0.5701572256616224,1.0,0,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.05099234475854443,Low Risk
1,1,0,1,0.3324021696730569,0.0,1,0.0,1.0,11000.0,2,0,3,True,False,False,1.0,0.6081005575367893,High Risk
3,0,1,2,0.5250327586154788,1.0,0,1.0,1.0,10000.0,0,0,0,True,False,False,0.0,0.14887555557096704,Low Risk
3,1,0,2,0.6742701602109986,1.0,1,1.0,1.0,9000.0,0,0,0,False,False,False,0.0,0.06954095041083337,Low Risk
2,1,0,1,0.3099040749817078,0.0,1,0.0,1.0,12000.0,1,0,0,False,False,True,1.0,0.4006366457434393,Medium Risk
1,1,0,0,0.4410815998953904,1.0,1,1.0,1.0,7000.0,1,0,5,True,False,False,0.0,0.08171226102342213,Low Risk
3,3,0,0,0.469759362610576,1.0,1,0.0,0.0,14000.0,6,2,5,True,False,False,0.0,0.018859234821265624,Low Risk
0,0,1,1,0.3543835237013797,1.0,1,1.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.5898228808399235,Medium Risk
2,0,1,3,0.3230986555294417,0.0,1,1.0,1.0,6000.0,0,0,0,True,False,False,1.0,0.7658730696625838,High Risk
0,0,0,1,0.5250327586154788,0.0,1,0.0,0.0,19000.0,0,0,0,False,False,False,1.0,0.806219780960155,High Risk
0,0,2,2,0.5250327586154788,1.0,0,0.0,0.0,13000.0,0,0,0,True,False,False,0.0,0.37202758483714293,Medium Risk
2,2,0,2,0.5703333469354479,1.0,1,0.0,1.0,12000.0,1,0,2,True,False,False,0.0,0.0501747144941949,Low Risk
1,1,1,1,0.3713486447309336,0.0,1,0.0,1.0,13000.0,2,0,0,True,False,False,1.0,0.6443609246228067,High Risk
0,0,0,3,0.5184407641921249,0.0,1,1.0,0.0,16000.0,0,0,0,False,True,False,1.0,0.7953199347122893,High Risk
1,1,0,0,0.4103206508687377,1.0,1,1.0,1.0,10000.0,4,1,0,True,False,False,1.0,0.28332372878041295,Low Risk
0,0,0,3,0.6075106301070271,0.0,1,1.0,0.0,9000.0,0,0,0,False,False,False,1.0,0.6806233998934063,High Risk
1,1,1,3,0.5073589954159113,1.0,0,0.0,0.0,11000.0,0,0,3,True,False,False,0.0,0.05243017695805832,Low Risk
2,1,1,3,0.5112240535268353,0.0,1,0.0,1.0,12000.0,0,0,0,False,False,True,1.0,0.3406038679003829,Medium Risk
2,1,2,2,0.5842434269819075,1.0,1,1.0,1.0,9000.0,1,0,0,False,False,False,0.0,0.048346121378816276,Low Risk
2,2,0,2,0.6211206784777938,1.0,1,1.0,1.0,10000.0,1,1,2,False,False,False,0.0,0.029664604309165364,Low Risk
1,1,2,2,0.4768445211434441,1.0,0,1.0,1.0,9000.0,0,2,3,True,False,False,0.0,0.019124678061609633,Low Risk
2,0,0,0,0.5127685822149168,1.0,1,0.0,0.0,15000.0,0,0,0,True,False,False,1.0,0.7565206357603078,High Risk
0,0,0,3,0.3158874117848291,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.5153988860199302,Medium Risk
2,2,1,3,0.5250327586154788,1.0,1,0.0,0.0,19000.0,1,0,1,False,False,False,0.0,0.18380778724977365,Low Risk
0,0,0,3,0.4826291669367409,0.0,1,0.0,0.0,10000.0,0,0,0,False,True,False,1.0,0.9015459461372256,High Risk
3,3,0,2,0.5244870788093159,1.0,0,1.0,1.0,13000.0,2,0,4,True,False,False,0.0,0.013352528913551381,Low Risk
1,1,2,2,0.7387942652421202,1.0,0,1.0,0.0,7000.0,1,1,2,False,False,False,0.0,0.0795936919996782,Low Risk
2,2,0,2,0.7238108578569211,1.0,1,1.0,1.0,8000.0,5,0,5,True,False,False,0.0,0.0214615989946038,Low Risk
2,2,0,2,0.5281579037308743,1.0,1,1.0,1.0,9000.0,6,0,2,False,False,False,0.0,0.06264048243514626,Low Risk
2,2,2,0,0.6454167954287058,0.0,1,1.0,1.0,13000.0,3,2,1,False,False,False,0.0,0.04339875959512158,Low Risk
1,1,1,3,0.4073623559648251,0.0,1,0.0,1.0,15000.0,2,0,1,True,False,False,1.0,0.670852781919113,High Risk
1,1,0,0,0.5250327586154788,1.0,1,1.0,1.0,11000.0,2,0,4,False,False,False,0.0,0.07952614474215576,Low Risk
2,2,2,2,0.6100105875736568,0.0,0,1.0,1.0,11000.0,1,1,0,False,False,False,0.0,0.05759167628568292,Low Risk
0,0,1,1,0.3322852305538436,0.0,1,0.0,1.0,15000.0,0,0,0,False,True,True,0.0,0.8187356156730613,High Risk
1,1,2,2,0.6583413033058965,1.0,0,1.0,1.0,10000.0,1,0,0,True,False,False,0.0,0.046978255997621544,Low Risk
2,2,2,2,0.6167338888949161,1.0,0,1.0,1.0,12000.0,2,0,0,False,False,False,0.0,0.035954533338170884,Low Risk
1,1,0,2,0.416687975770655,0.0,0,0.0,0.0,12000.0,1,0,0,False,False,False,1.0,0.26502661543602024,Low Risk
2,2,1,2,0.6286701350885311,1.0,1,0.0,1.0,11000.0,6,1,3,False,False,False,0.0,0.04371748112039404,Low Risk
0,0,1,1,0.4690807869675105,0.0,1,0.0,0.0,18000.0,0,0,0,False,False,False,1.0,0.8961604695008522,High Risk
2,2,2,2,0.4403711776611202,1.0,0,1.0,1.0,9000.0,5,0,5,True,False,False,0.0,0.015320758644542735,Low Risk
2,1,2,0,0.5599870637233466,1.0,1,1.0,1.0,8000.0,1,1,0,True,False,False,0.0,0.11934562281182817,Low Risk
0,0,1,1,0.3584014140447628,0.0,1,0.0,0.0,16000.0,0,0,0,False,False,False,1.0,0.8991222780839558,High Risk
2,2,2,0,0.4590963601154736,1.0,1,1.0,1.0,10000.0,4,1,0,False,False,False,0.0,0.11458274275506904,Low Risk
0,0,2,3,0.3900668519222092,0.0,1,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.9507981277513471,High Risk
2,1,0,0,0.5101622025093533,1.0,0,1.0,0.0,7000.0,0,0,1,False,False,False,0.0,0.053523363288847776,Low Risk
0,0,0,1,0.2207678295542218,1.0,1,0.0,0.0,17000.0,0,0,0,True,False,False,1.0,0.7036852867295829,High Risk
0,0,0,1,0.3897618136756094,0.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.8772515347076232,High Risk
0,0,1,1,0.2435755388778246,0.0,1,0.0,0.0,17000.0,0,0,0,True,False,True,1.0,0.9249867381689567,High Risk
1,1,2,0,0.5769913905241298,1.0,1,1.0,0.0,14000.0,1,0,2,True,False,False,0.0,0.1469213129685061,Low Risk
0,0,0,3,0.2705635141230467,1.0,1,0.0,0.0,16000.0,0,0,0,False,False,False,0.0,0.535355611231076,Medium Risk
3,2,0,0,0.5148990713513059,1.0,1,1.0,1.0,12000.0,2,0,0,True,False,False,0.0,0.11212370003117353,Low Risk
0,0,0,0,0.6672969565631758,0.0,0,1.0,1.0,9000.0,0,0,0,False,False,False,0.0,0.5045106362564789,Medium Risk
1,0,2,0,0.5173957929663525,1.0,0,0.0,0.0,10000.0,0,0,0,True,True,False,0.0,0.32914619445586546,Medium Risk
2,2,2,2,0.4518349804466685,1.0,1,1.0,1.0,9000.0,0,0,6,False,False,False,0.0,0.02609902835109829,Low Risk
1,1,2,0,0.5250327586154788,0.0,0,0.0,1.0,11000.0,3,0,1,True,False,False,0.0,0.23768780298715383,Low Risk
1,1,2,2,0.4892065918233577,1.0,1,1.0,1.0,9000.0,2,1,0,True,False,True,0.0,0.2292820917607673,Low Risk
1,1,2,2,0.4649754786745904,1.0,0,0.0,1.0,15000.0,1,1,2,True,False,False,0.0,0.05096896786808322,Low Risk
2,2,0,2,0.6341130347959856,1.0,1,1.0,1.0,12000.0,3,0,1,False,True,False,0.0,0.04464204839553707,Low Risk
1,0,0,3,0.546417410483119,1.0,1,0.0,0.0,11000.0,0,0,0,True,False,False,1.0,0.7336880021047204,High Risk
1,1,0,0,0.5250327586154788,1.0,1,0.0,1.0,8000.0,2,0,3,False,False,False,0.0,0.11170814505906397,Low Risk
2,1,2,2,0.5224994188821985,1.0,0,0.0,0.0,16000.0,0,0,0,True,False,False,1.0,0.08946694107918578,Low Risk
0,0,1,3,0.2882838020562417,1.0,0,0.0,0.0,12000.0,0,0,0,False,True,False,0.0,0.20753167170520104,Low Risk
2,1,2,2,0.5668756983759584,1.0,1,1.0,0.0,9000.0,2,1,1,True,False,False,0.0,0.16786421992957962,Low Risk
3,3,0,2,0.6061159887314591,1.0,1,1.0,1.0,12000.0,2,1,2,False,False,False,0.0,0.011174794223783913,Low Risk
3,2,2,2,0.6547218915043161,0.0,0,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.06189147833741078,Low Risk
0,0,0,0,0.6095981129999479,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,0.0,0.7074431079893725,High Risk
1,0,1,1,0.5250327586154788,0.0,1,1.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.7575397937808641,High Risk
2,2,0,2,0.8598921618629106,1.0,0,1.0,1.0,7000.0,3,1,6,True,False,False,0.0,0.027497759165850632,Low Risk
1,1,0,2,0.7562320518124087,1.0,0,1.0,0.0,11000.0,2,0,0,False,False,False,0.0,0.05966730113191392,Low Risk
0,0,1,1,0.4185559663529582,0.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.9005748051965672,High Risk
3,3,2,2,0.6706090184518513,1.0,1,1.0,1.0,9000.0,4,0,1,False,False,False,0.0,0.013415065994126896,Low Risk
1,1,0,1,0.160705687872896,1.0,1,0.0,0.0,15000.0,1,0,0,False,False,False,1.0,0.28112263732184944,Low Risk
1,1,2,2,0.5414622467447443,1.0,1,1.0,1.0,6000.0,2,1,1,True,True,False,0.0,0.1081204162558833,Low Risk
0,0,0,1,0.2370144655001789,0.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.882181298272942,High Risk
2,2,0,2,0.5153144644286148,1.0,1,1.0,1.0,10000.0,6,0,3,True,False,True,0.0,0.05759317688267886,Low Risk
2,1,0,2,0.6391950289541595,1.0,0,0.0,1.0,10000.0,6,1,1,True,False,False,0.0,0.08711257972530893,Low Risk
3,2,1,2,0.6916361229171694,1.0,1,0.0,1.0,10000.0,4,0,0,False,False,False,0.0,0.03732337030882693,Low Risk
1,1,2,2,0.7049684535618943,1.0,0,1.0,0.0,13000.0,0,0,0,True,False,False,0.0,0.10506137382204722,Low Risk
1,1,1,1,0.4540753447395993,1.0,1,0.0,1.0,10000.0,2,0,1,False,True,False,1.0,0.15078043643957473,Low Risk
1,1,1,3,0.3184456295189433,1.0,1,1.0,1.0,13000.0,1,0,2,True,False,True,0.0,0.18243712760762926,Low Risk
2,2,2,2,0.7059734082559136,1.0,0,1.0,1.0,10000.0,2,0,0,False,False,False,0.0,0.029824300201337146,Low Risk
1,1,0,3,0.2947047386390072,0.0,0,0.0,1.0,6000.0,5,2,2,True,False,False,0.0,0.40210522885267463,Medium Risk
2,0,2,2,0.5713034864796575,1.0,0,1.0,1.0,9000.0,0,0,0,True,False,False,0.0,0.16673081766394873,Low Risk
2,2,1,0,0.5790455925143567,0.0,1,1.0,0.0,10000.0,4,0,5,True,False,False,0.0,0.058667072431098706,Low Risk
1,1,0,1,0.3676068799144891,1.0,1,0.0,0.0,14000.0,0,0,0,False,False,False,0.0,0.19021006829646278,Low Risk
0,0,0,3,0.4095135306516067,0.0,1,0.0,0.0,17000.0,0,0,0,False,False,False,1.0,0.9254190692572116,High Risk
3,0,0,2,0.6952752089780221,0.0,0,0.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.44861495645731425,Medium Risk
3,0,2,2,0.6999291738284639,0.0,1,1.0,1.0,12000.0,0,0,0,True,True,False,1.0,0.8176935955007676,High Risk
0,0,0,1,0.419377648649498,0.0,1,0.0,0.0,10000.0,0,0,0,False,False,False,1.0,0.8760695809105782,High Risk
0,0,1,1,0.1541351795574787,1.0,1,0.0,0.0,18000.0,0,0,0,False,False,False,1.0,0.5934364030792734,Medium Risk
1,0,2,0,0.6177591192465319,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.7264814846321694,High Risk
3,2,2,2,0.556821529947094,1.0,0,1.0,1.0,8000.0,8,2,4,True,False,False,1.0,0.04942443284444581,Low Risk
0,0,2,0,0.7212331977911265,0.0,0,0.0,0.0,15000.0,0,0,0,False,False,False,1.0,0.5873630560891059,Medium Risk
1,1,2,2,0.5263058774047339,1.0,0,0.0,0.0,14000.0,3,0,0,True,True,False,0.0,0.15404834144797822,Low Risk
1,1,0,3,0.5250327586154788,0.0,1,0.0,0.0,12000.0,1,0,0,False,True,False,1.0,0.4967038462604115,Medium Risk
0,0,1,1,0.3921778349659278,0.0,1,1.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.9396488206476153,High Risk
2,0,2,2,0.6358597471336153,1.0,0,0.0,1.0,14000.0,0,0,0,True,False,False,1.0,0.1717930912639453,Low Risk
1,1,0,2,0.6315436327083316,1.0,1,0.0,0.0,10000.0,1,0,1,False,True,False,0.0,0.13246144551482095,Low Risk
0,0,0,1,0.3890781292033455,0.0,1,0.0,0.0,15000.0,0,0,0,False,False,False,1.0,0.8774236816466658,High Risk
2,0,0,3,0.434199369972067,0.0,1,1.0,1.0,10000.0,0,0,0,False,False,False,1.0,0.6692637998073059,High Risk
2,2,2,2,0.5628766176819733,1.0,1,1.0,1.0,10000.0,1,0,3,True,True,True,0.0,0.035483346776252596,Low Risk
0,0,0,1,0.5250327586154788,0.0,1,0.0,0.0,14000.0,0,0,0,False,False,False,1.0,0.7925073009028065,High Risk
0,0,1,1,0.3692475828312713,0.0,1,1.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.8429074444776395,High Risk
3,3,0,2,0.6082481234143344,1.0,0,1.0,1.0,8000.0,10,1,4,True,False,False,0.0,0.007126044294302023,Low Risk
1,0,2,0,0.6237900769375626,0.0,1,0.0,1.0,8000.0,0,0,0,False,False,False,1.0,0.7153015488495581,High Risk
3,3,2,2,0.4482580060581439,1.0,0,0.0,1.0,9000.0,19,1,0,True,False,True,0.0,0.13939840598394862,Low Risk
0,0,1,1,0.2950906798001347,0.0,1,0.0,0.0,14000.0,0,0,0,True,True,False,1.0,0.9708036329093105,High Risk
3,0,0,0,0.4053479630908377,0.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.4692207705231573,Medium Risk
1,0,2,2,0.7244673308645148,1.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.7505967268199111,High Risk
3,2,2,2,0.7501966025444267,1.0,1,1.0,1.0,11000.0,7,1,1,False,False,False,0.0,0.03424976380901341,Low Risk
0,0,0,3,0.5250327586154788,1.0,1,0.0,1.0,10000.0,0,0,0,True,False,False,1.0,0.6669348586023627,High Risk
2,2,1,0,0.6127658125044906,1.0,1,1.0,1.0,12000.0,3,0,1,False,False,False,0.0,0.03894750023854189,Low Risk
1,1,2,0,0.5039487280188402,1.0,1,0.0,1.0,16000.0,2,0,2,True,False,False,0.0,0.33205591994899986,Medium Risk
0,0,0,1,0.3732682349655257,0.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.9560118381041469,High Risk
0,0,0,0,0.5250327586154788,1.0,1,0.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.47625630846859346,Medium Risk
2,2,2,2,0.4711204810342066,1.0,1,1.0,1.0,12000.0,10,0,0,True,False,False,0.0,0.095651198945015,Low Risk
2,2,0,2,0.6394230117241869,1.0,0,1.0,1.0,9000.0,4,1,3,True,False,False,0.0,0.04095115423329245,Low Risk
1,1,0,3,0.3669961573638322,0.0,1,1.0,0.0,12000.0,1,0,4,True,False,False,1.0,0.6503619487086826,High Risk
2,2,0,2,0.5250327586154788,1.0,0,1.0,1.0,9000.0,3,0,1,False,False,False,0.0,0.014894823217077207,Low Risk
0,0,0,3,0.3707923839557827,0.0,1,1.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.9398450484696816,High Risk
1,1,1,1,0.2888526087578408,0.0,1,0.0,0.0,11000.0,3,0,1,False,False,False,1.0,0.4218227260383328,Medium Risk
3,3,0,2,0.4449969496947683,1.0,1,1.0,1.0,11000.0,3,0,2,True,True,False,0.0,0.022883074835098598,Low Risk
1,1,0,3,0.5250327586154788,1.0,1,1.0,0.0,11000.0,1,1,0,True,False,False,0.0,0.22141572562977366,Low Risk
3,3,2,2,0.680617632406099,1.0,1,1.0,1.0,12000.0,1,2,2,False,False,False,0.0,0.013077764402821521,Low Risk
3,0,0,2,0.5523820009958419,1.0,1,0.0,1.0,11000.0,0,0,0,False,False,False,0.0,0.460102573506977,Medium Risk
1,1,0,1,0.2062040634457388,1.0,1,0.0,1.0,12000.0,1,0,0,True,False,False,0.0,0.34943126300805566,Medium Risk
2,2,0,2,0.6611710576890076,1.0,1,0.0,0.0,14000.0,2,0,2,False,False,False,0.0,0.02881429129490788,Low Risk
0,0,1,1,0.5250327586154788,0.0,1,0.0,0.0,9000.0,0,0,0,True,False,False,1.0,0.9437920947989586,High Risk
2,0,2,2,0.6046068349734135,1.0,1,1.0,1.0,7000.0,0,0,0,True,False,False,1.0,0.6104009186657683,High Risk
0,0,0,1,0.3940558755162644,0.0,1,0.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.8350903839438121,High Risk
1,0,2,2,0.6028387292744819,1.0,1,1.0,0.0,11000.0,0,0,0,False,False,False,1.0,0.39014263658375214,Medium Risk
1,1,2,2,0.4287285121728106,1.0,1,0.0,0.0,14000.0,2,0,0,True,False,False,0.0,0.3519883247447924,Medium Risk
0,0,0,3,0.4477705017242172,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.7581460604095159,High Risk
0,0,2,0,0.4965500328738285,0.0,1,0.0,1.0,11000.0,0,0,0,True,False,False,1.0,0.8924011849467439,High Risk
0,0,0,0,0.4643593160133928,1.0,0,1.0,1.0,13000.0,0,0,0,False,False,True,0.0,0.27114255809023713,Low Risk
2,2,1,3,0.4516222015627826,1.0,1,1.0,1.0,11000.0,4,1,0,False,False,False,0.0,0.06828306449928342,Low Risk
1,0,1,3,0.5250327586154788,0.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.5837436465275987,Medium Risk
2,2,2,2,0.5209454270821574,1.0,1,0.0,1.0,8000.0,4,0,0,False,False,False,0.0,0.06658114688359135,Low Risk
3,3,0,2,0.6471710025251379,1.0,1,1.0,1.0,11000.0,4,1,1,False,False,False,0.0,0.00974283573270694,Low Risk
0,0,0,3,0.4489473277904669,1.0,1,0.0,1.0,15000.0,0,0,0,False,False,False,1.0,0.6036468596099974,High Risk
0,0,0,1,0.4376610934796095,0.0,1,1.0,1.0,7000.0,0,0,0,True,False,False,1.0,0.9266196977634392,High Risk
0,0,0,3,0.2686203221878676,1.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.6681377111990098,High Risk
0,0,1,1,0.3038993974171593,1.0,1,0.0,0.0,9000.0,0,0,0,True,False,False,0.0,0.7690565459202287,High Risk
1,1,2,3,0.5501250875743224,1.0,1,0.0,0.0,16000.0,0,1,0,True,False,False,0.0,0.2542876433034061,Low Risk
1,0,2,0,0.6203870038206979,1.0,1,1.0,1.0,12000.0,0,0,0,False,True,False,1.0,0.3681573362879278,Medium Risk
1,0,0,0,0.4133785303647337,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.4199978429913392,Medium Risk
2,2,1,3,0.4050360478908247,1.0,1,0.0,1.0,11000.0,2,0,2,True,False,False,0.0,0.10433068549160668,Low Risk
3,3,2,2,0.7451887369331601,1.0,0,0.0,1.0,12000.0,3,0,0,False,False,False,0.0,0.013788141062882706,Low Risk
3,3,2,2,0.5896219886541012,1.0,0,1.0,1.0,12000.0,1,0,4,True,True,False,0.0,0.005648577899646334,Low Risk
2,2,2,2,0.6825627473806951,1.0,1,0.0,1.0,13000.0,1,0,2,False,False,False,0.0,0.033365165825252036,Low Risk
3,3,2,2,0.6180942194818548,1.0,0,1.0,0.0,12000.0,3,0,0,False,False,True,0.0,0.17948325430701445,Low Risk
1,0,0,2,0.7124443067499009,1.0,0,0.0,0.0,15000.0,0,0,0,False,False,False,0.0,0.14369112661860944,Low Risk
3,3,2,2,0.6172552350571828,0.0,0,1.0,1.0,12000.0,3,0,3,False,False,False,0.0,0.027706295995241728,Low Risk
2,1,0,0,0.4801161911770376,1.0,1,1.0,0.0,14000.0,0,1,1,False,False,False,0.0,0.16792763558503432,Low Risk
2,0,0,2,0.7102227949180816,1.0,0,1.0,1.0,15000.0,0,0,0,False,False,False,0.0,0.05652619050641452,Low Risk
3,3,1,0,0.4874645595687514,1.0,1,1.0,1.0,5000.0,3,0,0,False,True,False,0.0,0.04134653054440844,Low Risk
1,1,0,0,0.5082648586128609,1.0,1,1.0,1.0,8000.0,1,0,0,False,False,False,0.0,0.0661143549386669,Low Risk
2,2,2,2,0.6179059580876206,1.0,0,0.0,1.0,12000.0,0,0,2,False,False,False,0.0,0.0130984984407162,Low Risk
1,1,0,3,0.5250327586154788,1.0,1,0.0,0.0,14000.0,1,0,0,True,False,False,0.0,0.26759258768738403,Low Risk
2,1,1,1,0.3675225984431894,0.0,1,1.0,1.0,7000.0,1,0,0,False,False,False,0.0,0.3026324788941881,Medium Risk
3,3,2,2,0.6185102473225245,1.0,0,1.0,1.0,10000.0,4,1,8,True,False,False,0.0,0.003871185225595386,Low Risk
0,0,0,1,0.1353164145309943,0.0,1,0.0,0.0,13000.0,0,0,0,False,False,False,1.0,0.8603435054786932,High Risk
0,0,0,1,0.3208233119135779,0.0,1,0.0,0.0,13000.0,0,0,0,True,False,False,1.0,0.9600065617691746,High Risk
2,2,2,2,0.7557590484416451,1.0,0,1.0,1.0,12000.0,2,0,2,True,False,False,0.0,0.035552194942879305,Low Risk
2,0,0,0,0.4564132480064739,1.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.683029512624053,High Risk
3,3,2,2,0.6243246515669466,1.0,1,1.0,1.0,10000.0,6,0,6,True,False,False,0.0,0.010372019382039346,Low Risk
3,0,2,2,0.603898492782213,1.0,0,1.0,1.0,9000.0,0,0,0,True,False,False,0.0,0.13882029345506136,Low Risk
2,2,0,2,0.5681059173993356,0.0,1,1.0,1.0,9000.0,7,0,3,True,False,False,0.0,0.07212727942913373,Low Risk
2,2,0,0,0.4538238305384827,1.0,1,0.0,1.0,12000.0,4,0,2,False,False,False,0.0,0.07040194076709301,Low Risk
1,1,0,0,0.3838079015692067,1.0,1,0.0,0.0,14000.0,3,0,2,True,False,False,1.0,0.3060001220830176,Medium Risk
3,0,0,2,0.6605664252234276,1.0,0,0.0,1.0,14000.0,0,0,0,False,False,False,0.0,0.05213640556946985,Low Risk
0,0,0,3,0.3364689593559845,1.0,0,0.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.23114649136896048,Low Risk
3,3,0,2,0.496581479212548,0.0,0,1.0,1.0,12000.0,3,0,0,False,False,False,0.0,0.06702580306337136,Low Risk
2,2,2,2,0.7112464650975716,1.0,1,1.0,1.0,10000.0,1,2,2,False,False,False,0.0,0.02856616535146934,Low Risk
0,0,0,1,0.5250327586154788,0.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.925370895397204,High Risk
2,1,2,2,0.714968018770484,1.0,1,0.0,1.0,15000.0,0,0,1,False,False,False,0.0,0.11821539101726593,Low Risk
1,1,1,1,0.5250327586154788,0.0,1,0.0,0.0,12000.0,1,0,3,True,False,False,0.0,0.6623162526353444,High Risk
2,2,0,2,0.8062957373198067,1.0,0,1.0,1.0,11000.0,2,0,0,False,True,False,0.0,0.04173436085526455,Low Risk
0,0,2,0,0.5141503016843973,1.0,1,0.0,1.0,12000.0,0,0,0,True,True,False,1.0,0.7258567963212558,High Risk
1,1,1,1,0.4686611361796674,1.0,1,0.0,1.0,12000.0,1,0,2,True,False,False,1.0,0.2122947305400685,Low Risk
3,2,0,2,0.5136368091119007,1.0,1,1.0,1.0,10000.0,5,1,3,True,False,True,0.0,0.024294487538992153,Low Risk
3,1,1,3,0.4438047319930954,1.0,1,1.0,1.0,13000.0,1,0,0,False,False,False,0.0,0.12317058521773713,Low Risk
1,1,0,1,0.3045684602333574,0.0,1,0.0,0.0,14000.0,1,0,1,True,True,False,0.0,0.596282853642725,Medium Risk
1,1,0,1,0.3383543699264796,0.0,1,0.0,0.0,14000.0,0,0,1,False,False,False,1.0,0.38568674889301996,Medium Risk
2,0,0,3,0.3168533300302581,1.0,1,0.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.6064551296352305,High Risk
1,1,2,3,0.3528243251354439,0.0,1,1.0,1.0,11000.0,6,1,3,True,False,True,1.0,0.5200085757643684,Medium Risk
3,2,2,2,0.5403093030297199,1.0,1,1.0,1.0,13000.0,1,0,4,False,False,False,0.0,0.02129356077937038,Low Risk
3,3,2,2,0.6850566210543733,1.0,1,1.0,0.0,15000.0,2,0,2,False,False,False,0.0,0.025967005863372236,Low Risk
1,1,1,2,0.6974413913004567,1.0,0,1.0,1.0,9000.0,0,0,2,False,True,False,0.0,0.008556238803546683,Low Risk
3,3,2,2,0.6794838400065706,1.0,0,0.0,1.0,12000.0,1,0,2,True,False,False,0.0,0.018983199690597113,Low Risk
2,1,2,2,0.7206610780215068,1.0,0,1.0,1.0,9000.0,4,0,0,False,False,False,0.0,0.01704142641104229,Low Risk
3,3,2,2,0.6344631340760569,1.0,1,0.0,1.0,14000.0,1,1,0,False,False,False,0.0,0.04855081949376697,Low Risk
2,2,0,2,0.6636630728417405,1.0,0,1.0,1.0,8000.0,2,0,5,False,True,False,0.0,0.004018248743765624,Low Risk
3,3,0,2,0.6420966704689359,1.0,0,1.0,1.0,12000.0,5,1,2,True,False,False,0.0,0.009509085272674436,Low Risk
3,3,2,2,0.6711872482781935,1.0,1,1.0,1.0,12000.0,7,0,2,False,False,False,0.0,0.017814701544762477,Low Risk
1,1,2,2,0.5572529676453026,1.0,1,1.0,1.0,10000.0,3,0,1,True,False,False,0.0,0.1288915301338564,Low Risk
1,1,0,0,0.5686069035052954,1.0,1,1.0,1.0,9000.0,1,0,2,False,False,True,0.0,0.1542043140893648,Low Risk
0,0,1,1,0.4812921228088031,0.0,1,0.0,1.0,8000.0,0,0,0,False,False,False,1.0,0.808209532885041,High Risk
2,2,2,2,0.6792241704003094,1.0,0,0.0,1.0,11000.0,2,1,6,True,False,False,0.0,0.010695592929837548,Low Risk
2,1,2,2,0.5825670748368198,1.0,1,0.0,0.0,17000.0,0,0,0,False,False,True,0.0,0.2745073765030822,Low Risk
2,1,0,2,0.5646160302496541,1.0,0,1.0,0.0,14000.0,0,0,1,False,False,False,0.0,0.04175453987252354,Low Risk
2,0,2,2,0.5677135244725591,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.4930329115648627,Medium Risk
0,0,2,0,0.5208472124581596,1.0,0,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.24095321955948748,Low Risk
1,1,2,3,0.2772801448497201,1.0,1,0.0,0.0,16000.0,0,1,0,False,False,False,0.0,0.23525728517686786,Low Risk
2,2,1,3,0.5053357773673236,1.0,1,1.0,0.0,16000.0,0,0,1,False,False,False,0.0,0.09026459335488811,Low Risk
1,1,0,0,0.4137739689907644,1.0,0,1.0,0.0,11000.0,0,1,1,False,False,False,0.0,0.047424382800053407,Low Risk
